index,Unnamed 0,version,alive,tagId,success,timestamp,data__tagData__gyro__x,data__tagData__gyro__y,data__tagData__gyro__z,data__tagData__magnetic__x,data__tagData__magnetic__y,data__tagData__magnetic__z,data__tagData__quaternion__x,data__tagData__quaternion__y,data__tagData__quaternion__z,data__tagData__quaternion__w,data__tagData__linearAcceleration__x,data__tagData__linearAcceleration__y,data__tagData__linearAcceleration__z,data__tagData__pressure,data__tagData__maxLinearAcceleration,data__acceleration__x,data__acceleration__y,data__acceleration__z,data__orientation__yaw,data__orientation__roll,data__orientation__pitch,data__metrics__latency,data__metrics__rates__update,data__metrics__rates__success,reference__x,bran
585,585,1,TRUE,26437,TRUE,1609246991,1,-0.4375,41.4375,5,13.375,-10.75,-0.01831054688,-0.08538818359,-0.3290405273,-0.9403076172,74,12,-307,97103.75,1634,-70,100,657,5.609,-0.148,-0.092,70.9,15.832,15.832,-1331.907853,1056.688187
586,586,1,TRUE,26437,TRUE,1609246991,-45.5,3.125,27.625,5.375,11.875,-9.875,-0.01550292969,-0.08630371094,-0.346496582,-0.9339599609,-199,-395,-193,97093.25,1855,-347,-308,771,5.572,-0.151,-0.089,68.3,15.844,15.844,-1309.016994,1048.943484
587,587,1,TRUE,26437,TRUE,1609246991,12.25,24.875,5.3125,7.25,11.875,-10.25,-0.0166015625,-0.08782958984,-0.3505859375,-0.9322509766,-152,-278,-156,97093.25,1326,-302,-187,808,5.563,-0.152,-0.093,68.6,15.989,15.989,-1285.945678,1041.754171
588,588,1,TRUE,26437,TRUE,1609246991,5.0625,-0.4375,1.75,6.1875,13.5,-9.5,-0.01690673828,-0.08825683594,-0.3596191406,-0.9287719727,-139,72,-725,97093.25,1313,-288,165,239,5.544,-0.152,-0.096,85.5,15.774,15.774,-1262.707378,1035.124447
589,589,1,TRUE,26437,TRUE,1609246992,6.5,21.6875,32.0625,6.875,12.6875,-10.375,-0.01611328125,-0.08819580078,-0.3690185547,-0.9251098633,-267,-26,-128,97093.25,1490,-415,66,836,5.524,-0.152,-0.096,63.1,15.747,15.747,-1239.315664,1029.058183
590,590,1,TRUE,26437,TRUE,1609246992,9.3125,1.625,36.875,5.75,13,-9.0625,-0.01544189453,-0.08740234375,-0.387512207,-0.9176025391,-4,-4,-375,97093.25,1292,-149,89,589,5.484,-0.148,-0.097,60.5,15.838,15.838,-1215.784197,1023.558921
591,591,1,TRUE,26437,TRUE,1609246992,17.3125,21.625,13.4375,7.25,13.75,-9.875,-0.01544189453,-0.09014892578,-0.4052124023,-0.9096679688,-87,20,-588,97093.25,1293,-235,120,375,5.444,-0.152,-0.101,59.3,16.095,16.095,-1192.126717,1018.629874
592,592,1,TRUE,26437,TRUE,1609246992,5.625,11.875,37.5625,6.875,13,-9.0625,-0.0146484375,-0.08831787109,-0.4173583984,-0.904296875,-41,-71,-188,97099.75,1887,-186,27,776,5.418,-0.147,-0.101,49.5,16.264,16.264,-1168.357041,1014.273919
593,593,1,TRUE,26437,TRUE,1609246992,-14.25,-0.75,8.0625,7.875,14.0625,-8.6875,-0.01531982422,-0.08819580078,-0.4237670898,-0.9013061523,14,-155,-234,97099.75,1353,-128,-54,730,5.404,-0.146,-0.104,56.4,16.446,16.447,-1144.48905,1010.493601
594,594,1,TRUE,26437,TRUE,1609246992,24.0625,21.0625,7.3125,7.875,12.5625,-8.75,-0.01574707031,-0.09008789063,-0.4376831055,-0.8944702148,-136,108,-139,97099.75,1369,-281,213,824,5.372,-0.147,-0.108,62.7,16.401,16.401,-1120.53668,1007.291126
595,595,1,TRUE,26437,TRUE,1609246992,-7.0625,-1.875,18.8125,7.5625,11.375,-10,-0.0146484375,-0.08917236328,-0.4450683594,-0.8909301758,70,-9,-394,97099.75,1324,-72,93,570,5.356,-0.146,-0.106,77,16.507,16.507,-1096.513921,1004.668365
596,596,1,TRUE,26437,TRUE,1609246992,-1.8125,15.5,31.8125,8.25,13.1875,-10.5,-0.01361083984,-0.08923339844,-0.4559936523,-0.8853759766,-211,-112,-187,97099.75,1455,-354,-8,776,5.332,-0.145,-0.106,70.8,16.332,16.332,-1072.4348,1002.62685
597,597,1,TRUE,26437,TRUE,1609246992,29.875,12.25,2.4375,8.1875,12.5,-9.5,-0.01104736328,-0.08465576172,-0.4602661133,-0.8836669922,197,133,-249,97099.75,2059,60,228,716,5.322,-0.14,-0.098,72,16.072,16.072,-1048.31338,1001.167773
598,598,1,TRUE,26437,TRUE,1609246992,-33.5,-21.5625,5.6875,9.25,14,-10.5,-0.007934570313,-0.08184814453,-0.4652099609,-0.8813476563,348,-123,122,97095.5,1371,214,-35,1090,5.311,-0.136,-0.091,86.2,15.926,15.926,-1024.163745,1000.291986
599,599,1,TRUE,26437,TRUE,1609246992,-18.5,-27.8125,24.25,8.1875,13.5625,-9.1875,-0.01007080078,-0.08587646484,-0.4690551758,-0.87890625,58,85,-325,97095.5,1330,-527,14,1026,5.303,-0.142,-0.099,62,16.119,16.119,-1000,1000
600,600,1,TRUE,26437,TRUE,1609246992,-12.1875,33.625,13.4375,7.375,12.6875,-10.0625,-0.01470947266,-0.08612060547,-0.4650878906,-0.8809814453,-532,201,-508,97095.5,2457,-667,305,456,5.311,-0.137,-0.107,60.6,16.223,16.223,-1000,1000
601,601,1,TRUE,26437,TRUE,1609246992,-14.375,-15.625,-4.75,7,13.0625,-11.375,-0.01519775391,-0.08544921875,-0.4626464844,-0.8822631836,16,45,94,97095.5,1159,-117,149,1060,5.317,-0.136,-0.107,62.5,16.436,16.436,-965.5172414,1000
602,602,1,TRUE,26437,TRUE,1609246992,-41.4375,-8.375,4.25,8.75,11.1875,-11.25,-0.01330566406,-0.08392333984,-0.4622192383,-0.8826904297,336,-319,537,97095.5,1076,203,-220,1504,5.318,-0.135,-0.101,69.9,16.393,16.352,-931.0344828,1000
603,603,1,TRUE,26437,TRUE,1609246992,26.625,-11.75,-1.5625,7,12.375,-9.5625,-0.0166015625,-0.08489990234,-0.4604492188,-0.8834838867,398,398,584,97095.5,1670,-288,97,136,5.322,-0.134,-0.108,74.9,16.471,16.474,-896.5517241,1000
604,604,1,TRUE,26437,TRUE,1609246992,-3.3125,0.625,-7.1875,7.375,12.6875,-11.25,-0.01470947266,-0.08489990234,-0.4623413086,-0.8825073242,254,-59,501,97094.5,1727,-167,-120,1276,5.318,-0.136,-0.105,85.8,16.113,16.116,-862.0689655,1000
605,605,1,TRUE,26437,TRUE,1609246993,0.1875,2.25,-8.75,6.1875,12,-12.5625,-0.01525878906,-0.08502197266,-0.4610595703,-0.8831787109,152,-113,126,97094.5,1472,18,-9,1092,5.32,-0.136,-0.106,86.9,15.954,15.957,-827.5862069,1000
606,606,1,TRUE,26437,TRUE,1609246993,-3.5625,8.6875,0.3125,7.6875,12.375,-11.6875,-0.01422119141,-0.08410644531,-0.460144043,-0.8837280273,39,-27,516,97094.5,1820,-93,73,1482,5.322,-0.135,-0.104,49.6,15.906,15.909,-793.1034483,1000
607,607,1,TRUE,26437,TRUE,1609246993,30.5625,6.9375,-16.5,6.1875,12.375,-12.0625,-0.01611328125,-0.08532714844,-0.4577636719,-0.8848266602,210,77,-102,97094.5,1486,77,182,862,5.328,-0.136,-0.107,68.6,16.116,16.118,-758.6206897,1000
608,608,1,TRUE,26437,TRUE,1609246993,-5,-30.1875,0.3125,6.5625,13.0625,-12.5,-0.01702880859,-0.08435058594,-0.4555664063,-0.8860473633,144,337,307,97094.5,1659,-393,-139,428,5.333,-0.134,-0.108,65.7,16.378,16.38,-724.137931,1000
609,609,1,TRUE,26437,TRUE,1609246993,17.4375,0.1875,-2.4375,7,13.0625,-12.875,-0.01763916016,-0.08618164063,-0.4545898438,-0.8863525391,-14,-49,-291,97094.5,1347,151,394,1290,5.335,-0.136,-0.11,77,16.199,16.201,-689.6551724,1000
610,610,1,TRUE,26437,TRUE,1609246993,18.9375,4.6875,-20.625,7,12.375,-12.0625,-0.01550292969,-0.08514404297,-0.4518432617,-0.887878418,105,146,0,97099.75,1411,-29,248,966,5.341,-0.137,-0.105,77.1,16.113,16.115,-655.1724138,1000
611,611,1,TRUE,26437,TRUE,1609246993,10.9375,10.3125,6.5,5.875,12,-12.0625,-0.01611328125,-0.08654785156,-0.4548950195,-0.8861694336,-181,434,-109,97099.75,1186,-317,540,856,5.334,-0.139,-0.108,69.6,15.934,15.936,-620.6896552,1000
612,612,1,TRUE,26437,TRUE,1609246993,-1.875,-13.0625,8.1875,5.5,12.6875,-10.5,-0.01446533203,-0.0830078125,-0.4530029297,-0.887512207,330,-146,-161,97099.75,1196,-38,-301,1027,5.339,-0.134,-0.101,61.2,16.19,16.192,-586.2068966,1000
613,613,1,TRUE,26437,TRUE,1609246993,1.25,-11.625,-4.6875,7.5,14.5625,-11.6875,-0.01556396484,-0.08502197266,-0.4544677734,-0.8865966797,152,-281,437,97099.75,1242,18,77,563,5.335,-0.136,-0.106,62.3,15.983,15.984,-551.7241379,1000
614,614,1,TRUE,26437,TRUE,1609246993,9.0625,24.3125,2.3125,6.25,12.375,-12.5625,-0.01550292969,-0.08709716797,-0.4587402344,-0.8841552734,-133,-359,268,97099.75,1664,-270,-254,1234,5.325,-0.14,-0.108,82.8,15.841,15.843,-517.2413793,1000
615,615,1,TRUE,26437,TRUE,1609246993,-0.5,3.625,-25.3125,6.25,12.6875,-12.5625,-0.01672363281,-0.08764648438,-0.4555664063,-0.8857421875,-75,-227,-45,97099.75,1288,-212,-120,919,5.332,-0.14,-0.11,86,15.767,15.768,-482.7586207,1000
616,616,1,TRUE,26437,TRUE,1609246993,23.9375,10.5625,-10.5,6.25,12,-12.5625,-0.01574707031,-0.08435058594,-0.4439697266,-0.8919067383,275,179,269,97102,1818,-227,247,260,5.359,-0.136,-0.104,76.6,15.672,15.673,-448.2758621,1000
617,617,1,TRUE,26437,TRUE,1609246993,16.1875,16.6875,23.625,6,13.5,-11,-0.01263427734,-0.08673095703,-0.4458007813,-0.8908081055,98,344,-593,97102,1892,-41,442,371,5.355,-0.143,-0.1,62.6,15.678,15.679,-413.7931034,1000
618,618,1,TRUE,26437,TRUE,1609246993,21.8125,1.3125,9.5625,6,14.1875,-12.1875,-0.01226806641,-0.08618164063,-0.4450073242,-0.8912963867,-66,-322,84,97102,1719,-71,352,977,5.356,-0.143,-0.099,54.5,15.794,15.795,-379.3103448,1000
619,619,1,TRUE,26437,TRUE,1609246993,1.875,-6.6875,15.25,5.1875,13.875,-11.375,-0.01306152344,-0.08483886719,-0.4463500977,-0.8907470703,49,-496,-157,97102,1125,-87,-399,808,5.354,-0.14,-0.099,93.7,15.783,15.784,-344.8275862,1000
620,620,1,TRUE,26437,TRUE,1609246994,-11.75,-6.625,-5.75,6,12.375,-13,-0.01422119141,-0.08532714844,-0.4494018555,-0.8891601563,110,-90,-41,97102,1485,-25,9,924,5.346,-0.139,-0.103,63.9,15.498,15.499,-310.3448276,1000
621,621,1,TRUE,26437,TRUE,1609246994,-23.125,-20.3125,10.875,6,12.375,-12.6875,-0.01397705078,-0.08520507813,-0.4534912109,-0.8870849609,239,-94,-199,97102,1136,104,5,766,5.337,-0.139,-0.103,72.6,15.434,15.434,-275.862069,1000
622,622,1,TRUE,26437,TRUE,1609246994,19.875,15.6875,-5.375,6.25,14.1875,-13.0625,-0.0166015625,-0.087890625,-0.4547119141,-0.8861083984,162,185,48,97102,1392,-284,174,761,5.334,-0.141,-0.11,63.4,15.791,15.792,-241.3793103,1000
623,623,1,TRUE,26437,TRUE,1609246994,26.9375,20,-19.75,6.25,13.5,-11.875,-0.01507568359,-0.08581542969,-0.4541625977,-0.8866577148,101,233,8,97102,1299,-33,336,974,5.336,-0.139,-0.106,75.8,15.522,15.523,-206.8965517,1000
624,624,1,TRUE,26437,TRUE,1609246994,3.375,-11.5,-3.875,6.6875,13.875,-12.5625,-0.01550292969,-0.08618164063,-0.4526367188,-0.8873901367,-325,71,-340,97102,1225,55,488,1299,5.339,-0.135,-0.1,73,15.323,15.324,-172.4137931,1000
625,625,1,TRUE,26437,TRUE,1609246994,2,7.6875,2.25,6,14.5625,-13,-0.01348876953,-0.08312988281,-0.4533081055,-0.8873901367,163,-256,192,97102,1542,59,-106,1037,5.339,-0.139,-0.104,76.5,15.448,15.449,-137.9310345,1000
626,626,1,TRUE,26437,TRUE,1609246994,-21.8125,-16.4375,15.75,6.25,13.0625,-12.6875,-0.01165771484,-0.08221435547,-0.4561767578,-0.8859863281,108,-395,-273,97102,1360,-24,-301,693,5.332,-0.135,-0.096,62,15.524,15.525,-103.4482759,1000
627,627,1,TRUE,26437,TRUE,1609246994,10.8125,0,-0.4375,5.1875,13.5,-12.6875,-0.01318359375,-0.08325195313,-0.4556274414,-0.8861694336,42,29,35,97102,1419,-90,126,1002,5.333,-0.135,-0.099,92.3,15.515,15.516,-68.96551724,1000
628,628,1,TRUE,26437,TRUE,1609246994,-14.4375,1.25,-0.5625,7.0625,14.1875,-12.25,-0.01330566406,-0.08489990234,-0.4544677734,-0.8865966797,34,62,-224,97104.25,1295,-101,160,741,5.335,-0.139,-0.101,63.5,15.227,15.227,-34.48275862,1000
629,629,1,TRUE,26437,TRUE,1609246994,8.25,15.75,-12.9375,6,15.25,-12.6875,-0.01348876953,-0.08514404297,-0.4530029297,-0.8873291016,-82,77,-85,97104.25,1485,-218,177,880,5.339,-0.139,-0.101,75.1,15.19,15.19,0,1000
630,630,1,TRUE,26437,TRUE,1609246994,-9.3125,2.6875,-0.9375,6,13.875,-13.875,-0.01171875,-0.08520507813,-0.4517822266,-0.8880004883,111,18,-257,97104.25,1576,-26,113,1221,5.342,-0.141,-0.098,82.5,15.348,15.348,0,1000
